,station_code,capacity,station_name,latitude,longitude
1110,22208,20.0,Stalingrad - Barbara,48.809223658808,2.3175904558822
1111,22301,22.0,Chausson - Gabriel Péri,48.92189100348112,2.2952306270599365
1112,22302,41.0,Gare RER - Général de Gaulle,48.933548439566,2.3064726536317
1113,22303,27.0,Lucien Lanternier - Le Luth,48.93159430558871,2.2889783978462224
1114,22304,32.0,ZAC des Louvresses,48.943681749651,2.3057864216906
1115,22305,35.0,Jean Jaurès - Place du Dr Roux,48.927567032796,2.2947337017374
1116,22306,20.0,Place du 17 Octobre,48.91962690034779,2.2978286134199792
1117,22401,33.0,Charles de Gaulle - Plateau de Vanves,48.82233088973263,2.298571803412886
1118,22402,43.0,Jean Jaurès - Salvador Allende,48.821475594736775,2.3026576638221745
1119,22403,24.0,Pierre Brossolette - Adolphe Pinard,48.821772279548,2.3131558299065
1120,22404,26.0,Pierre Brossolette - 12 Février 1934,48.8176962416867,2.3076123744249344
1121,22406,23.0,Guy Môquet - Etienne Dolet,48.81527009991819,2.298078276995073
1122,22408,22.0,Place du 14 Juillet,48.819266959525,2.3011998832226
1123,22409,16.0,Henri Barbusse - Stalingrad,48.81418374866056,2.287286259233952
1124,22501,20.0,Théâtre de La Garenne,48.905658361454,2.2345951981176
1125,22502,20.0,Kléber - National,48.90633389871224,2.2393910586833954
1126,22503,20.0,Joffre - Aigle,48.904033,2.245096
1127,22505,22.0,Mairie de La Garenne Colombes,48.90663823468682,2.24679596722126
1128,22506,20.0,Gare des Vallées,48.913179,2.257726
1129,22507,26.0,Châteaudun - Place de la Liberté,48.90970830301211,2.2454486480600626
1130,22508,17.0,,,
1131,22601,22.0,Marx Dormoy - Château Sainte-Barbe,48.79178234105533,2.297856844961643
1132,22602,31.0,Place Henri Dunant - Gare RER,48.788093281931,2.2909234046643
1133,22603,34.0,Place de la Division Leclerc,48.79382498863652,2.2731140430551027
1134,22604,34.0,Hôtel de Ville de Fontenay-aux-Roses,48.790844603480856,2.287145593031945
1135,22701,30.0,Général Leclerc - République,48.915885074177,2.2682306702811
1136,22703,30.0,Place Jean Mermoz,48.9220937,2.2718348
1137,23001,39.0,Paul Vaillant Couturier - Chaptal,48.893479576183,2.2775253653526
1138,23002,50.0,Pont de Levallois-bécon ,48.8984179,2.2791311
1139,23003,28.0,Président Wilson - Baudin,48.89826887103676,2.2849336266517644
1140,23004,36.0,Paul Vaillant-Couturier - Victor Hugo,48.89819702263572,2.293848017974069
1141,23005,26.0,Gare de Clichy-Levallois ,48.89679827481989,2.2984680533409123
1142,23006,25.0,Jules Guesde - Alsace,48.890566275506,2.2950777411461
1143,23007,27.0,Président Wilson - Jean Jaures,48.89034054052266,2.2920683026313786
1144,23008,26.0,Hôtel de Ville de Levallois Perret,48.89314451997415,2.2888818383216862
1145,23009,50.0,Anatole France - Louise Michel,48.88873214926474,2.288157641887665
1146,23010,27.0,Voltaire - Anatole France,48.8919993602569,2.284262739121914
1147,23011,26.0,Bineau - Louise Michel,48.88666162207,2.2843274474144
1148,23041,25.0,Général Leclerc - Bièvre,48.78241442874732,2.3166695237159733
1149,23042,30.0,André Theuriet - Blagis,48.77977325745441,2.3130525648593903
1150,23101,25.0,Grande Rue - Europe,48.8218104687602,2.205879874527455
1151,23102,32.0,Hôtel de Ville de Sèvres,48.824363561289,2.2131047397852
1152,23104,28.0,Quai de Sèvres - Manufacture Nationale,48.828688,2.22499
1153,23105,33.0,Sèvres Rive Gauche,48.821443218278,2.2150785306885
1154,23106,20.0,Pavé des Gardes - Charles Vaillant,48.81168551728,2.2111820107205
1155,23107,22.0,Gare de Sèvres - Ville d'Avray,48.826262366227,2.2001516849313
1156,23201,45.0,Avenir,48.8103438,2.3003776
1157,23202,28.0,Henri Barbusse - Gabriel Péri,48.801773795836,2.2874166362216
1158,23203,25.0,Division Leclerc - Kléber,48.798666226364,2.2833752789972
1159,23204,28.0,Roland Garros - Jean Bouin,48.809460857173,2.2853198638301
1160,23205,23.0,Parc des Pierrettes,48.7973062,2.2909969
1161,23206,28.0,Béranger - Félix Faure,48.80404828621485,2.284826337372344
1162,23301,27.0,Les Blagis,48.785205,2.302526
1163,23303,30.0,Gare de Robinson,48.7799259211605,2.281828634440899
1164,23304,33.0,Mairie de Sceaux,48.778916905132,2.2887361764861
1165,23403,22.0,Chateau,48.774661399959,2.3135878035462
1166,23701,24.0,Parvis Robert Schuman - Roger Salengro,48.812657470558754,2.1921751275658607
1167,23702,20.0,Hôtel de Ville de Chaville,48.80887149094033,2.188134044408798
1168,23703,18.0,Gare de Chaville Rive Gauche,48.805160304345,2.188277207315
1169,23801,19.0,Place de la Gare,48.838513582184,2.1866139007512
1170,23802,23.0,Raymond Poincaré - Allée de la Marche,48.838634069623,2.1724102640451
1171,23803,20.0,Sydney Bechet - Jacques Gautier,48.844373437692,2.1882475733068
1172,23805,16.0,Suresnes - Place du Souvenir Français,48.847007898514,2.1941100043056
1173,23806,16.0,Suisses - Colonel de Rochebrune,48.85440659426,2.1975097137701
1174,23902,46.0,Gallieni - Lycée Charles Petitet,48.927640283627,2.3308986340524
1175,23903,30.0,Stade Gaston Bouillant,48.939958667023,2.3279571813836
1176,24001,28.0,Arche - Léonard de Vinci,48.89790972494496,2.2383723043644914
1177,24002,35.0,Gare de Courbevoie,48.8993867,2.2506506
1178,24005,33.0,Edith Cavell - Volta,48.901616564286975,2.269354350864887
1179,24006,40.0,Adolphe Lalyre - Armand Silvestre,48.90406266961591,2.273416221141815
1180,24007,21.0,Jean-Baptiste Charcot - Sainte-Geneviève,48.90310883721567,2.278892956674099
1181,24010,28.0,Charles de Gaulle - Rue de l'Alma,48.896620592993,2.252313240191
1182,24101,24.0,Place Charles de Gaulle,48.826073335699,2.1894485725692
1183,25001,32.0,Colmar - Victor Hugo,48.88652251096166,2.173960916697979
1184,25002,20.0,Hôtel de Ville de Rueil-Malmaison,48.878194,2.181724
1185,25003,24.0,Henri Ste-Claire Déville - Paul Héroult,48.892663,2.172411
1186,25004,24.0,Marcel Pourtout - Édouard Manet ,48.87555620763429,2.165596783161164
1187,25005,25.0,18 juin 1940 - Buzenval,48.868807,2.185428
1188,25006,22.0,Place Nelson Mandela,48.862453313908,2.1961666225454
1189,25007,23.0,Bons Raisins - Voltaire,48.87282451461399,2.1947155570850896
1190,25008,18.0,Place du 8 Mai 1945,48.871552174017,2.2025031970585
1191,25009,20.0,Place des Arts - Jean Mermoz,48.880391139734,2.1832160452221
1192,25010,30.0,Maréchal Leclerc de Hauteclocque - Marché Buzenval,48.858446,2.192077
1193,26001,24.0,Gare d'Asnières sur Seine,48.90636459217474,2.283506691455841
1194,26002,40.0,Redoute - Les Courtilles,48.929867194519,2.2836696356535
1195,26003,16.0,Argenteuil - Voltaire,48.918648659556,2.281411215663
1196,26004,22.0,Gare RER les Grésillons,48.91989863357277,2.31458459136273
1197,26005,30.0,Hôtel de Ville d'Asnières sur Seine,48.90999330025577,2.288238108158112
1198,26006,30.0,Bas - Gabriel Péri,48.91585580539625,2.2948095202445984
1199,26007,20.0,Square Gilbert Thomain,48.90717373809284,2.2695400938391685
1200,26008,34.0,Henri Barbusse - Bourguignons,48.91301722799713,2.2734212270774417
1201,26009,28.0,Marceau Delorme - Pierre Brossolette,48.91206062860357,2.295897423568745
1202,26010,21.0,Louis Armand - Bernard Palissy,48.916974,2.313384
1203,26011,20.0,Ménil - Argenteuil,48.925901818305,2.2741496502338
1204,26012,18.0,Jardin Modèle - Pierre Boudou,48.914866710946,2.3057010525935
1205,26013,26.0,Quai du docteur Dervaux,48.910482,2.297998
1206,27001,20.0,Square Victor Basch,48.914304862261,2.2289156913757
1207,27002,30.0,Parc Pierre Lagravère,48.92650488131725,2.239069678491417
1208,27004,29.0,Gare de la Garenne-Colombes,48.909752,2.239145
1209,27005,20.0,Gare du Stade,48.9312676,2.2603778
1210,27006,22.0,Victor Hugo - Gare,48.923133952658,2.2600970417261
1211,27008,24.0,Labouret - Saint-Denis,48.924066621513,2.2539156570765
1212,28001,30.0,Richard Wallace - Place du 8 Mai 1945,48.87866794788021,2.2420343756675725
1213,28002,24.0,De Gaulle - Moulin,48.885816808239,2.229607694148
1214,28005,28.0,Jean Jaurès - Paul Lafargue,48.884933177666,2.2484488785267
1215,30001,34.0,Hôtel de Ville - Adrienne Bolland,48.905280057722,2.4455443018674
1216,30002,40.0,Jean Rostand - Paul Vaillant Couturier,48.908168131015,2.4530601033354
1217,30003,30.0,Moscou - Edouard Vaillant,48.90755810177,2.4689837335263
1218,30004,29.0,Jean Jaurès - Place de la Libération,48.90617751921,2.4391458057475
1219,30005,32.0,Convention - Campus de Bobigny,48.914920058264,2.4172238067445
1220,31001,27.0,Lagny - Auguste Blanqui,48.84922568052601,2.4218603968620305
1221,31003,30.0,Paris - Emile Zola,48.854898095789295,2.4186685681343083
1222,31005,45.0,Square Denise Buisson,48.8562322730982,2.426436245441437
1223,31007,49.0,Paris - Désiré Préaux,48.85742876694898,2.4323049187660217
1224,31009,26.0,Place Du Général De Gaulle,48.8687591,2.4329931
1225,31010,42.0,Stalingrad - Désiré Chevalier,48.85670169739857,2.445072233676911
1226,31012,25.0,Place Carnot,48.85593932186797,2.441531717777252
1227,31013,45.0,Centenaire - Sorins,48.85853523359734,2.427350878715516
1228,31016,35.0,Lucie Aubrac - Franklin,48.86223916006812,2.4435862898826604
1229,31017,20.0,Jean Moulin - Paul Doumer,48.8622179854695,2.45533436536789
1230,31018,33.0,Gambetta - Michelet,48.85273792380526,2.429966032505036
1231,31019,38.0,Vincennes - Douy-Delcupe,48.85493692155721,2.436049282550812
1232,31020,35.0,Résistance - Parmentier,48.85965138131299,2.436705082654953
1233,31021,29.0,Résistance - Hoche,48.86427342374196,2.435784414410591
1234,31022,52.0,Mairie de Montreuil,48.86131452758348,2.440614402294159
1235,31023,34.0,Place François Mitterand,48.86492782016328,2.442958317697048
1236,31024,38.0,Romainville - Vaillant-Couturier,48.86785,2.446748
1237,31025,35.0,Paul Signac - Aristide Briand,48.86950262156371,2.4502260982990265
1238,31026,20.0,Demi-Lune - Aristide Briand,48.87626381919953,2.4562818557024
1239,31028,28.0,Raspail Barbès,48.8529945,2.4247387
1240,31029,25.0,Vincennes - François Debergue,48.857497590947,2.4375258284792
1241,31101,19.0,Jules Guesde - Laennec,48.87628983900398,2.5006942078471184
1242,31102,21.0,Boissière - Etienne Dolet,48.876111,2.4677312
1243,31103,35.0,Gare Rosny-Bois-Perrier,48.88115023337061,2.480436824262142
1244,31104,30.0,Mairie de Rosny-sous-Bois,48.871256519012,2.4865807592869
1245,31105,18.0,Lavoisier - Missak Manouchian,48.86286468896063,2.495676465332508
1246,31201,36.0,Suzanne Masson,48.923306888013,2.3847292397611
1247,31202,25.0,Gabriel Péri - Jules Ferry,48.926182814311,2.3912295762525
1248,31203,30.0,Henri Barbusse,48.932092978246,2.3982878482409
1249,31301,30.0,Gare RER,48.896280181078,2.4581568985227
1250,31303,28.0,Simone Signoret - Paris,48.90360062471287,2.465406596265139
1251,31701,28.0,Mairie de Bagnolet,48.868421318555,2.4179587885737
1252,31702,18.0,Pierre et Marie Curie - Julien Grimau,48.870714014863225,2.424097023904324
1253,31703,27.0,Sadi Carnot - François Mitterrand ,48.87532687671517,2.4241617321968083
1254,31704,29.0,Jeanne Hornet - Girardot,48.87380268143215,2.427820265293122
1255,31705,50.0,Champeaux - Gallieni,48.86445913468464,2.416177801787853
1256,31706,26.0,Château - République,48.862923800596,2.4155035614967
1257,31707,49.0,Edouard Vaillant - Galliéni,48.858462881661,2.4147954583168
1258,31708,22.0,Noisy le Sec - Jean-Baptiste Clément,48.874515389637,2.4152836203575
1259,31709,22.0,Place de la Fraternité,48.85716405838368,2.422847449779511
1260,32001,31.0,Proudhon - Président Wilson,48.906442763495,2.3584905266762
1261,32003,28.0,Wilson - Métallurgie,48.909423010092326,2.3584435880184174
1262,32004,40.0,Wilson - Landy,48.91516726221354,2.357633225619793
1263,32010,40.0,Place aux Étoiles,48.91835629408464,2.3523425683379173
1264,32011,44.0,Stade de France - Francis de Pressensé,48.919141953558,2.3620655760169
1265,32012,98.0,Carrefour Pleyel,48.92034156960326,2.3438543826341625
1266,32013,24.0,Saint-Denis - Université,48.94563430946964,2.3638297989964485
1267,32014,34.0,Place du Cornillon - Stade de France,48.92540695835961,2.3644426837563515
1268,32015,40.0,Gare RER de Saint-Denis,48.93554324248177,2.3471488058567047
1269,32016,40.0,Place de la Porte de Paris,48.93009363207303,2.356403768062592
1270,32017,22.0,Basilique,48.93626891059109,2.3588666820200914
1271,32018,26.0,Franciade - Gabriel Péri,48.93261499331498,2.355954498052597
1272,32019,31.0,Place du 8 mai 1945.,48.938882272105,2.3566243797541
1273,32020,16.0,Jules Guesdes - Carnot,48.93828169931872,2.3508992046117783
1274,32021,65.0,Place du Front Populaire - George Sand,48.90680713698062,2.364541214992642
1275,32022,37.0,Henri Barbusse - Marcel Cachin,48.93742089281,2.3720374971659
1276,32023,30.0,Guy Môquet - Jean Moulin,48.94093152102084,2.363948999931771
1277,32024,26.0,Port - Confluence,48.936093926526,2.3436167797955
1278,32026,26.0,Leroy des Barres - Médiathèque,48.928253687082,2.3681719727966
1279,32301,17.0,Mairie de Romainville,48.885109,2.435679
1280,32302,20.0,Chemin Vert - Fraternité,48.87714120835904,2.4461565166711807
1281,32304,28.0,Charcot - Benfleet,48.878370277021,2.440523876268
1282,32305,30.0,Saint-Germain - Verdun,48.882877330093,2.4331868384644
1283,32306,29.0,Verdun - Carnot,48.883814948134,2.4402657783125
1284,32601,38.0,Porte des Lilas - Faidherbe,48.87861855668978,2.412032783031464
1285,32603,32.0,Calmette,48.88104925098552,2.424993216991425
1286,32604,50.0,Square du Théâtre du Garde-Chasse,48.881287375060616,2.420119643211365
1287,32605,20.0,Mairie,48.87914304162,2.4163350908311
1288,33001,34.0,Victor Hugo - Magasins Généraux,48.90328140112676,2.368072383105755
1289,33003,48.0,Bordier - Félix Faure,48.90390751882016,2.3830059170722966
1290,33005,32.0,République - Henri Barbusse,48.90661553626751,2.389432489871979
1291,33006,31.0,André Karman - République,48.91039875761846,2.3851355910301213
1292,33009,33.0,Félix Faure - Sadi Carnot,48.90812110228388,2.378623187541962
1293,33012,30.0,Landy - Heurtault,48.91509653452032,2.375951372087002
1294,33014,20.0,Parc Eli Lotar,48.91844993053703,2.3727085813879967
1295,33015,30.0,Charles Tillon - Cimetière Communal,48.91844023641836,2.3935630917549138
1296,33016,21.0,Fort d'Aubervilliers,48.91502382370325,2.4035281687974925
1297,33017,29.0,Anatole France - President Roosevelt,48.9155156,2.3814103
1298,33018,25.0,Edouard Poisson - Victor Hugo,48.91118557052621,2.379864752692811
1299,33019,68.0,Madeleine Vionnet,48.902519074064,2.3740895837545
1300,33020,31.0,Waldeck Rochet - Germaine Tillon,48.91105960199651,2.3676301538944244
1301,33102,18.0,Gabriel Péri - Francisco Ferrer,48.88633710236977,2.407338917255402
1302,33103,24.0,Jean Jaurès - Jules Jacquemin,48.88433053604843,2.4082902455152104
1303,34002,27.0,Capitaine Glarner - Gabriel Péri,48.902449900418745,2.3304807533425724
1304,34005,30.0,Adrien Lesesne - Docteur Bauer,48.90263867304635,2.348248063431511
1305,34008,30.0,Garibaldi - Gabriel Péri,48.905741911394,2.3316044208059
1306,34009,30.0,Dora Maar - Nadia Guendouz,48.905452421305,2.3220406472683
1307,34010,48.0,Hôtel de Ville de Saint-Ouen,48.911380185786,2.3340076807601
1308,34011,28.0,Clef des Champs - Albert Dhalenne,48.914938,2.330665
1309,34012,26.0,Bateliers - Quai de Seine,48.915817585516,2.3239533298594
1310,34013,28.0,Blanqui - Docteur Bauer,48.907735489085,2.3407192814591
1311,34014,32.0,Michelet - Dr Bauer,48.906125424194,2.3440374449846
1312,34501,25.0,Quai de Seine - Pont de l'île-Saint-Denis,48.935421446598,2.3408389473018
1313,35001,22.0,Jean Jaurès - Ouvrières Pivéreuses,48.910423437526,2.3995766043663
1314,35002,31.0,Jean Jaurès - Presles,48.907134414988,2.3960057280531
1315,35003,25.0,Gabrielle Josserand - Edouard Vaillant,48.90271566255436,2.3933270573616032
1316,35004,60.0,Place du Président Salvador Allende,48.897307310356055,2.40079153681279
1317,35005,27.0,Quai de l'Aisne - Général Leclerc,48.895713,2.400571
1318,35006,22.0,Delizy - Louis Nadot,48.89621284558135,2.4094578623771667
1319,35007,21.0,Benjamin Delessert - Jean Lolive,48.89392043619345,2.417981922626496
1320,35008,30.0,Place de l'Eglise - Pantin,48.892809461520265,2.412435114383697
1321,35009,22.0,Jean Lolive - Parc Stalingrad,48.89206174403158,2.4091735482215886
1322,35010,24.0,,,
1323,35012,25.0,Candale - Mehul,48.8893935006175,2.414379715919495
1324,35013,20.0,Guillaume Tell - Parc Henri Barbusse,48.88958925894009,2.419886291027069
1325,35014,26.0,Charles de Gaulle - Jean Lolive,48.8932644350857,2.4126765131950383
1326,35015,19.0,Averroès - Aimé Césaire,48.91405323432864,2.412636950612068
1327,35017,18.0,Toffier Decaux - Cartier Bresson,48.90165072551549,2.401754558086396
1328,35018,23.0,Ancien Canal - Hélène Brion,48.89484799296163,2.4188338592648506
1329,35019,28.0,Anatole France - Jean Lolive,48.8949922,2.4253764
1330,35020,20.0,Marcelle - Thalie,48.8835462,2.4137883
1331,35021,31.0,Cartier Bresson - Denis Papin,48.902616,2.397814
1332,40001,27.0,Hôpital Mondor,48.798922410229,2.4537451531298
1333,40002,19.0,Bleuets - Bordières,48.802117531472,2.4543687905029
1334,40003,17.0,Centre Hospitalier Intercommunal de Créteil,48.797078298909,2.463801423807
1335,40004,25.0,Créteil Village,48.79122395576,2.4642198533952
1336,40005,26.0,Conservatoire Marcel Dadi,48.790090379157,2.4535970427243
1337,40006,45.0,Université Paris Est Créteil,48.787714467944,2.4461909509055
1338,40007,26.0,Préfecture de Créteil,48.783680285918,2.4544713672215
1339,40008,45.0,Créteil Pompadour,48.773011623355,2.435166164893
1340,40009,30.0,Lycée Saint Exupéry - Juliette Savar,48.783021513972,2.4637357216879
1341,40010,21.0,Haut du Mont-Mesly,48.780191921646,2.4685737495183
1342,40011,27.0,Bas du Mont-Mesly,48.779035118572,2.4609763908985
1343,40012,16.0,Stade de la Habette,48.774397033806,2.4668785263921
1344,40013,36.0,Hôtel de Ville de Créteil,48.77699496201,2.4552552404284
1345,40014,28.0,Créteil Pointe du Lac,48.769807356177,2.4623027310281
1346,40015,24.0,Iles de Loisirs de Créteil,48.780258200618,2.4455094301232
1347,40016,22.0,Sarrazins - Saussure,48.769626617432,2.4717841148376
1348,40018,27.0,,,
1349,41101,24.0,Paul Doumer - Stalingrad,48.806518992199,2.3368880152702
1350,41102,43.0,Gare de Laplace,48.80893199114179,2.334946095943452
1351,41103,25.0,Place de la vache noire,48.81040517059777,2.327060401439667
1352,41202,61.0,Gare Rer de Fontenay sous Bois,48.8436279,2.4630465
1353,41203,51.0,Stalingrad - Rigollots,48.84997403844251,2.45557576417923
1354,41204,20.0,République - Danton,48.85249172181667,2.462034523487091
1355,41205,20.0,Maréchal Joffre - Verdun,48.85385,2.470307
1356,41206,34.0,Place des Larris,48.8568363,2.4780236
1357,41207,28.0,Place du Général de Gaulle,48.8525288,2.4877332
1358,41208,21.0,Alouettes - Maréchal de Lattre de Tassigny,48.85511009293948,2.4930700287222862
1359,41209,15.0,Cimetière de Fontenay-sous-Bois,48.84706173362218,2.4787822365760808
1360,41210,20.0,Hôtel de ville de Fontenay-sous-Bois,48.84949749106274,2.475016415119172
1361,41211,34.0,Louis Xavier de Ricard - Ancienne Mairie,48.84629899065091,2.472420372068882
1362,41212,22.0,Nungesser - Santé,48.852335,2.448967
1363,41213,36.0,,,
1364,41301,50.0,Bois de Vincennes - Gare,48.836022242887,2.470833995083
1365,41302,49.0,Charles de Gaulle - Beauté,48.83649602312711,2.479562651149885
1366,41303,32.0,Gare de Nogent-le-Perreux,48.83842553348809,2.493693307042122
1367,41304,30.0,Port - Maurice Chevalier,48.832474421632,2.490257616467
1368,41401,27.0,Marne - Charles de Gaulle,48.815071719544434,2.4121668934822087
1369,41402,25.0,Victor Hugo - Ecoles,48.80476007936134,2.4180373930262093
1370,41403,20.0,Gare RER - Malleret-Joinville,48.802936,2.42531
1371,41404,26.0,Carnot - Pâquerettes,48.79592939432515,2.4261841177940373
1372,41405,24.0,Place de l'Europe - Alfortville,48.78913702405837,2.4284800887107854
1373,41601,51.0,Général De Gaulle - Alouette,48.839109,2.4175664
1374,41602,32.0,Place Charles Digeon,48.84354203133597,2.418427169322968
1375,41604,31.0,Lagny - Joffre,48.84930687084088,2.417949736118317
1376,41605,22.0,Général De Gaulle - Vivien,48.83607420090204,2.418916672468185
1377,41606,19.0,Pasteur - Gambetta,48.84572797384512,2.4236011505126958
1378,42003,30.0,Place de l'Insurrection d'Août 1944 ,48.81477852751594,2.398074567317963
1379,42004,50.0,Westermeyer - Paul Vaillant-Couturier,48.81911618157877,2.3966637253761296
1380,42010,53.0,Mairie d'Ivry-sur-Seine,48.81057120969284,2.384282648563385
1381,42011,29.0,Quai Marcel Boyer - Victor Hugo,48.822556366667,2.3920395970345
1382,42014,32.0,Place Marcel Cachin,48.81411442356866,2.39090770483017
1383,42015,25.0,Place Jean Ferrat,48.8184945213025,2.3744174838066106
1384,42016,26.0,Pierre et Marie Curie - Maurice Thorez,48.81580226360801,2.376804985105991
1385,42018,31.0,Amédée Huon - Fort d'Ivry,48.80513137689999,2.388489693403244
1386,42019,43.0,Lampes,48.81152481985875,2.4017931148409843
1387,42021,32.0,Raspail - Manufacture des Oeillets,48.8094458,2.3903009
1388,42022,37.0,Gare RER - Maurice Grandcoing,48.813881,2.392429
1389,42024,28.0,Danielle Casanova - Ledru-Rollin,48.815783497876815,2.383259721100331
1390,42026,40.0,Barbès - Monique Maunoury,48.81552718820216,2.3687169334905405
1391,42027,26.0,Verdun - Pierre et Marie Curie,48.812822398263286,2.370710670948029
1392,42028,28.0,Verdun - Carnot,48.80843937606495,2.373795211315155
1393,42029,26.0,Stalingrad - Germaine Tailleferre,48.80257200481316,2.3786691203713417
1394,42030,30.0,Stéphanie Bouvard - Gambetta,48.814548138856,2.4024386957288
1395,42205,35.0,Place Aristide Briand,48.82189236575831,2.413003742694855
1396,42208,34.0,Place des Marseillais,48.826605522232,2.4059119927899
1397,42209,17.0,Place de l'Europe - Quai de Bercy,48.82529858840266,2.394567914307117
1398,42210,32.0,Victor Hugo - Paul Eluard,48.819602554907,2.4114319673051
1399,42211,26.0,Séminaire de Conflans - Liberté,48.823194,2.404179
1400,42301,26.0,Gare Arcueil - Cachan,48.799824,2.328171
1401,42302,22.0,Aristide Briand - Gare de Bagneux,48.79387269664978,2.321148812770844
1402,42303,20.0,Place Eustache Deschamps,48.793855,2.336637
1403,42304,24.0,Marc Sangnier - Division Leclerc,48.78599652305309,2.329955510795116
1404,42305,20.0,Vanne - Saussaies,48.786404,2.338848
1405,42501,28.0,Raspail - Albert Schweitzer,48.81031545,2.34395871
1406,42503,31.0,Vladimir Ilitch Lénine - Andrée Chedid,48.813240124373,2.3319716067039
1407,42504,30.0,Gare RER de Gentilly,48.814280450380224,2.341034710407257
1408,42505,30.0,Charles Frérot - Albert Guilpin,48.8155839183714,2.3505029082298283
1409,42701,30.0,Charles Gide - Fort de Bicêtre ,48.8071937956922,2.353984415531159
1410,42703,45.0,Fontainebleau - Edmond Michelet,48.80956436844049,2.3626908659935
1411,42704,25.0,Mairie du Kremlin-Bicêtre,48.81191981537702,2.3570189997553825
1412,42706,24.0,Roger Salengro - Fontainebleau,48.814548697325,2.3611663654447
1413,42707,24.0,Place Jean-Baptiste Clément,48.81240466867336,2.361709177494049
1414,43001,22.0,Paris - Laitières,48.846302741513,2.4207553267479
1415,43002,26.0,Lagny - Victor Basch,48.84884147189881,2.426325418925233
1416,43003,26.0,Hôpital Bégin,48.84571672113,2.4272462725639
1417,43004,25.0,Montreuil - République,48.85026349463687,2.4345204234123234
1418,43005,51.0,Gare RER de Vincennes,48.847563015126106,2.433383166790009
1419,43006,29.0,Vignerons - Minimes,48.841486,2.430793
1420,43007,27.0,Hôtel de Ville de Vincennes,48.84827609706963,2.439895570278168
1421,43008,25.0,Fontenay - Libération,48.847803063647,2.4451419711113
1422,43009,50.0,Place Jean-Spire-Lemaître,48.8468428626593,2.452062070369721
1423,43010,25.0,La Jarry - Place Diderot,48.849726940367,2.4520137906075
1424,43101,30.0,Adrien Raynal - Verger,48.743385629116,2.4025604826094
1425,43102,18.0,Dr Calmette,48.745456776386,2.4089241218595
1426,43103,18.0,Gare RER les Saules - Chandigarh,48.745653981945,2.4169882184347
1427,43201,22.0,Place du Général Leclerc,48.76529107158,2.3926565092808
1428,43202,20.0,Pavé Grignon - Bretagne,48.757926073227,2.4036482119581
1429,43402,40.0,Place de Verdun,48.8202823,2.473775
1430,43403,40.0,Gare RER - Canadiens,48.819659244971,2.4644082766769
1431,44001,30.0,Quai Jules Guesde - Saint-Simon,48.80391487219,2.4089661620274
1432,44002,26.0,Paul Vaillant-Couturier - Gare RER,48.80108159069614,2.402097210288048
1433,44003,20.0,Gabriel Péri - Danielle Casanova,48.790114,2.4025777
1434,44004,28.0,Place de l'Eglise - Vitry-sur-Seine,48.791922819921815,2.395057752728462
1435,44005,22.0,Place Saint-Just,48.790379518724265,2.3895226791501045
1436,44006,35.0,Concorde - Stalingrad,48.7985844,2.3821302
1437,44007,22.0,Camille Groult - Guy Môquet,48.787482746521306,2.397672571241856
1438,44008,33.0,Youri Gagarine - Commune de Paris,48.782427463041,2.3939734697342
1439,44010,29.0,8 Mai 1945 - 10 Juillet 1940,48.784567029674,2.3979035764933
1440,44011,26.0,Lebrun - Colonel Fabien ,48.78266870733145,2.381317801773548
1441,44012,19.0,Génie - Mozart,48.7949023812189,2.373418360948562
1442,44013,30.0,Edouard Tremblay - Julian Grimaux,48.781383825117,2.3723508417606
1443,44014,25.0,Camille Risch - Paul Armangot,48.774703,2.373685
1444,44015,20.0,Rouget de L'isle - Watteau,48.778192750803,2.3963020229163
1445,44016,28.0,Balzac - Olympes de Gouges,48.778503324868,2.4006786569953
1446,44017,29.0,Jules Guesde - Pont du Port à l'Anglais,48.79628807093802,2.417212128639221
1447,44101,39.0,Place Mongolfier,48.815160030060376,2.459287941455841
1448,44102,26.0,Verdun - Adrien Damalix,48.8222334178559,2.4215328320860863
1449,44103,18.0,Pont De Charenton,48.8179685,2.4199531
1450,45001,21.0,Hôtel de Ville de Champigny sur Marne,48.813810628405,2.5096759200096
1451,45002,27.0,Roger Salengro - Général de Gaulle,48.82002901037696,2.4846760556101803
1452,45003,36.0,11 Novembre 1918 - 8 Mai 1945,48.80889533774377,2.5382421165704727
1453,45004,37.0,République - Louis Loucheur,48.823549261189,2.5101865455508
1454,45005,26.0,Stalingrad - Général de Gaulle,48.823450589614,2.4965062363218
1455,46001,19.0,Place Paul Eluard,48.7672039733195,2.4144977331161503
1456,46002,35.0,Rouget de Lisle,48.76461548339525,2.4071189761161804
1457,46003,25.0,Conservatoire de Musique,48.770935866676,2.4034014344215
1458,47001,46.0,Place de la Gare,48.80253358011283,2.4275037646293645
1459,47002,21.0,Les Juilliottes,48.8043072,2.4437362
1460,47004,21.0,Stade Auguste Delaune,48.80896378683884,2.4345204234123234
1461,47005,36.0,Ecole Vétérinaire,48.81488859822486,2.4224362157779
1462,47007,20.0,Liberté - Vert-de-Maisons,48.790147809608,2.4328628182411
1463,47008,21.0,Les Planètes,48.80929410761,2.4596271973784
1464,47009,28.0,,,
1465,48001,25.0,Chastenet de Géry - Marcel Paul,48.800123,2.3567359
1466,48002,37.0,LCL Campus - Place Oscar Niemeyer,48.805342480621576,2.363983690738678
